Exame,Teste,Treino,InstanciaExame,ImageCheckSum,ImagePathName,ImageShapeR,ImageShapeC,ImageShapeChannels,ObjectsCategory,ObjectsBoundingBoxMinimumR,ObjectsBoundingBoxMinimumC,ObjectsBoundingBoxMaximumR,ObjectsBoundingBoxMaximumC
589,False,True,2,fa6f08eeb7c04b937d3c987b6fffa39d,/images/003a89b0-a095-417a-8dd6-f408339bbc68.png,1200,1600,3,1,790,929,954,1050
589,False,True,1,fa6f08eeb7c04b937d3c987b6fffa39d,/images/003a89b0-a095-417a-8dd6-f408339bbc68.png,1200,1600,3,1,238,469,408,631
589,False,True,50,fa6f08eeb7c04b937d3c987b6fffa39d,/images/003a89b0-a095-417a-8dd6-f408339bbc68.png,1200,1600,3,0,208,1300,342,1425
589,False,True,49,fa6f08eeb7c04b937d3c987b6fffa39d,/images/003a89b0-a095-417a-8dd6-f408339bbc68.png,1200,1600,3,0,200,1231,308,1344
590,False,True,38,9d23331e171562893e618f42ad297ff0,/images/fe0c5e48-f65e-488c-9c3c-1ea7c7835c0c.png,1200,1600,3,1,906,502,1009,631
590,False,True,1,9d23331e171562893e618f42ad297ff0,/images/fe0c5e48-f65e-488c-9c3c-1ea7c7835c0c.png,1200,1600,3,1,886,862,994,981
590,False,True,10,9d23331e171562893e618f42ad297ff0,/images/fe0c5e48-f65e-488c-9c3c-1ea7c7835c0c.png,1200,1600,3,1,154,278,278,392
590,False,True,12,9d23331e171562893e618f42ad297ff0,/images/fe0c5e48-f65e-488c-9c3c-1ea7c7835c0c.png,1200,1600,3,1,693,566,814,697
590,False,True,45,9d23331e171562893e618f42ad297ff0,/images/fe0c5e48-f65e-488c-9c3c-1ea7c7835c0c.png,1200,1600,3,0,496,404,602,509
590,False,True,44,9d23331e171562893e618f42ad297ff0,/images/fe0c5e48-f65e-488c-9c3c-1ea7c7835c0c.png,1200,1600,3,0,75,992,182,1101
590,False,True,43,9d23331e171562893e618f42ad297ff0,/images/fe0c5e48-f65e-488c-9c3c-1ea7c7835c0c.png,1200,1600,3,0,1002,550,1096,655
590,False,True,42,9d23331e171562893e618f42ad297ff0,/images/fe0c5e48-f65e-488c-9c3c-1ea7c7835c0c.png,1200,1600,3,0,470,549,569,651
591,False,True,15,622b8c8c83cdd93d032d71bc6e260624,/images/8d56197c-21d7-4cb6-92df-80637efd129b.png,1200,1600,3,1,783,1321,925,1469
591,False,True,11,622b8c8c83cdd93d032d71bc6e260624,/images/8d56197c-21d7-4cb6-92df-80637efd129b.png,1200,1600,3,1,665,1328,800,1496
591,False,True,19,622b8c8c83cdd93d032d71bc6e260624,/images/8d56197c-21d7-4cb6-92df-80637efd129b.png,1200,1600,3,0,226,1275,326,1401
591,False,True,25,622b8c8c83cdd93d032d71bc6e260624,/images/8d56197c-21d7-4cb6-92df-80637efd129b.png,1200,1600,3,0,852,362,944,526
592,False,True,108,4f5b2109fa5bf770831232f2cbc3218d,/images/56a57a8d-c9b9-432a-a3b0-32a09355806c.png,1200,1600,3,1,466,178,612,318
592,False,True,105,4f5b2109fa5bf770831232f2cbc3218d,/images/56a57a8d-c9b9-432a-a3b0-32a09355806c.png,1200,1600,3,0,555,564,642,660
593,False,True,96,a141f7be5d6aaa42d0ebe48ee6201348,/images/e3e9c2de-0a24-4c7e-8a69-3d3093d5bdab.png,1200,1600,3,1,411,724,574,851
593,False,True,66,a141f7be5d6aaa42d0ebe48ee6201348,/images/e3e9c2de-0a24-4c7e-8a69-3d3093d5bdab.png,1200,1600,3,0,36,532,116,638
597,False,True,24,57fab5973e9c8f5dd2324bab94572e04,/images/1d9d4dac-66f9-4c87-b714-d723d5b15fa9.png,1200,1600,3,1,635,1098,779,1254
597,False,True,38,57fab5973e9c8f5dd2324bab94572e04,/images/1d9d4dac-66f9-4c87-b714-d723d5b15fa9.png,1200,1600,3,1,1,1263,135,1421
597,False,True,37,57fab5973e9c8f5dd2324bab94572e04,/images/1d9d4dac-66f9-4c87-b714-d723d5b15fa9.png,1200,1600,3,1,243,673,369,875
597,False,True,21,57fab5973e9c8f5dd2324bab94572e04,/images/1d9d4dac-66f9-4c87-b714-d723d5b15fa9.png,1200,1600,3,1,757,111,937,272
597,False,True,20,57fab5973e9c8f5dd2324bab94572e04,/images/1d9d4dac-66f9-4c87-b714-d723d5b15fa9.png,1200,1600,3,1,872,1168,1023,1299
597,False,True,22,57fab5973e9c8f5dd2324bab94572e04,/images/1d9d4dac-66f9-4c87-b714-d723d5b15fa9.png,1200,1600,3,0,719,1318,848,1442
597,False,True,23,57fab5973e9c8f5dd2324bab94572e04,/images/1d9d4dac-66f9-4c87-b714-d723d5b15fa9.png,1200,1600,3,0,195,508,317,635
597,False,True,25,57fab5973e9c8f5dd2324bab94572e04,/images/1d9d4dac-66f9-4c87-b714-d723d5b15fa9.png,1200,1600,3,0,710,535,819,643
597,False,True,26,57fab5973e9c8f5dd2324bab94572e04,/images/1d9d4dac-66f9-4c87-b714-d723d5b15fa9.png,1200,1600,3,0,682,612,786,725
597,False,True,27,57fab5973e9c8f5dd2324bab94572e04,/images/1d9d4dac-66f9-4c87-b714-d723d5b15fa9.png,1200,1600,3,0,402,177,511,292
598,False,True,48,3c44fffa6f547ee8880bbe148aea5f6d,/images/b834cbf7-ff97-49d9-9561-566c9343735c.png,1200,1600,3,1,836,1021,997,1156
598,False,True,37,3c44fffa6f547ee8880bbe148aea5f6d,/images/b834cbf7-ff97-49d9-9561-566c9343735c.png,1200,1600,3,0,487,704,586,816
599,False,True,111,ae1361082513c96451816f2b3c418076,/images/674b0fd3-f247-4b7f-97f7-3e6c57c9ba9e.png,1200,1600,3,1,588,875,708,1008
599,False,True,124,ae1361082513c96451816f2b3c418076,/images/674b0fd3-f247-4b7f-97f7-3e6c57c9ba9e.png,1200,1600,3,0,889,41,980,126
600,False,True,30,e0f23bf8b0adfc3954fcd3ed0789da0b,/images/aa4a023b-55bd-4259-b15d-7086a9b491e0.png,1200,1600,3,1,652,601,830,756
600,False,True,19,e0f23bf8b0adfc3954fcd3ed0789da0b,/images/aa4a023b-55bd-4259-b15d-7086a9b491e0.png,1200,1600,3,0,87,1240,209,1376
602,False,True,40,ae88352d84943ce1496fd901ea89fa55,/images/f8b14fc4-dd6b-4ad0-a96d-c62845f48681.png,1200,1600,3,1,681,594,887,737
602,False,True,20,ae88352d84943ce1496fd901ea89fa55,/images/f8b14fc4-dd6b-4ad0-a96d-c62845f48681.png,1200,1600,3,1,243,219,381,355
602,False,True,24,ae88352d84943ce1496fd901ea89fa55,/images/f8b14fc4-dd6b-4ad0-a96d-c62845f48681.png,1200,1600,3,0,291,1164,425,1287
602,False,True,31,ae88352d84943ce1496fd901ea89fa55,/images/f8b14fc4-dd6b-4ad0-a96d-c62845f48681.png,1200,1600,3,0,255,524,396,626
603,False,True,22,7fd37e7e2aeb97ebad8ce191024b7f5a,/images/3b601a1b-26d8-4873-afcf-fdd1b1e0010c.png,1200,1600,3,1,664,391,805,548
603,False,True,13,7fd37e7e2aeb97ebad8ce191024b7f5a,/images/3b601a1b-26d8-4873-afcf-fdd1b1e0010c.png,1200,1600,3,0,934,200,1043,319
605,False,True,68,e4fe21828478f6894a72ece3d7363541,/images/b426ef1d-4a59-4f90-b593-50226af60a60.png,1200,1600,3,1,809,1289,935,1419
605,False,True,60,e4fe21828478f6894a72ece3d7363541,/images/b426ef1d-4a59-4f90-b593-50226af60a60.png,1200,1600,3,1,814,479,944,608
605,False,True,59,e4fe21828478f6894a72ece3d7363541,/images/b426ef1d-4a59-4f90-b593-50226af60a60.png,1200,1600,3,1,424,825,565,969
605,False,True,53,e4fe21828478f6894a72ece3d7363541,/images/b426ef1d-4a59-4f90-b593-50226af60a60.png,1200,1600,3,0,627,263,738,389
605,False,True,52,e4fe21828478f6894a72ece3d7363541,/images/b426ef1d-4a59-4f90-b593-50226af60a60.png,1200,1600,3,0,901,1352,1014,1447
605,False,True,51,e4fe21828478f6894a72ece3d7363541,/images/b426ef1d-4a59-4f90-b593-50226af60a60.png,1200,1600,3,0,720,1429,824,1535
607,False,True,93,0275860bd16f04a6479c12e46899d30c,/images/d79b4e90-c45d-4f5d-a498-49c3e323c291.png,1200,1600,3,1,1059,332,1162,479
607,False,True,92,0275860bd16f04a6479c12e46899d30c,/images/d79b4e90-c45d-4f5d-a498-49c3e323c291.png,1200,1600,3,1,492,620,592,742
607,False,True,17,0275860bd16f04a6479c12e46899d30c,/images/d79b4e90-c45d-4f5d-a498-49c3e323c291.png,1200,1600,3,1,655,76,757,176
607,False,True,77,0275860bd16f04a6479c12e46899d30c,/images/d79b4e90-c45d-4f5d-a498-49c3e323c291.png,1200,1600,3,0,543,1273,665,1392
607,False,True,69,0275860bd16f04a6479c12e46899d30c,/images/d79b4e90-c45d-4f5d-a498-49c3e323c291.png,1200,1600,3,0,235,1021,322,1123
607,False,True,70,0275860bd16f04a6479c12e46899d30c,/images/d79b4e90-c45d-4f5d-a498-49c3e323c291.png,1200,1600,3,0,436,1012,548,1125
608,False,True,53,e87819ab00a977da9038a2fd9a11aaa0,/images/5939f341-a886-4f63-ae87-2219d000a1d4.png,1200,1600,3,1,715,132,889,271
608,False,True,39,e87819ab00a977da9038a2fd9a11aaa0,/images/5939f341-a886-4f63-ae87-2219d000a1d4.png,1200,1600,3,0,548,889,673,1004
609,False,True,37,5cc5e4960191ffaa938691e91555cd49,/images/79806898-0214-44bd-ba2c-b570e911be62.png,1200,1600,3,1,334,244,487,357
609,False,True,26,5cc5e4960191ffaa938691e91555cd49,/images/79806898-0214-44bd-ba2c-b570e911be62.png,1200,1600,3,0,862,1173,987,1304
610,False,True,45,cdbfdf4191671aef80e8e15157b62ae9,/images/8f96ee1f-4ef7-4279-a610-316319bedcf9.png,1200,1600,3,1,417,120,602,249
610,False,True,33,cdbfdf4191671aef80e8e15157b62ae9,/images/8f96ee1f-4ef7-4279-a610-316319bedcf9.png,1200,1600,3,0,43,1144,151,1244
611,False,True,41,23bef4021611b5d3d9169481a6018b13,/images/7bde7de1-889b-4218-b0e1-e2c04f6a7986.png,1200,1600,3,1,905,1425,1028,1543
611,False,True,56,23bef4021611b5d3d9169481a6018b13,/images/7bde7de1-889b-4218-b0e1-e2c04f6a7986.png,1200,1600,3,1,932,231,1038,350
611,False,True,39,23bef4021611b5d3d9169481a6018b13,/images/7bde7de1-889b-4218-b0e1-e2c04f6a7986.png,1200,1600,3,1,948,346,1081,486
611,False,True,72,23bef4021611b5d3d9169481a6018b13,/images/7bde7de1-889b-4218-b0e1-e2c04f6a7986.png,1200,1600,3,1,162,83,287,227
611,False,True,64,23bef4021611b5d3d9169481a6018b13,/images/7bde7de1-889b-4218-b0e1-e2c04f6a7986.png,1200,1600,3,1,727,205,871,325
611,False,True,54,23bef4021611b5d3d9169481a6018b13,/images/7bde7de1-889b-4218-b0e1-e2c04f6a7986.png,1200,1600,3,0,246,32,365,136
611,False,True,48,23bef4021611b5d3d9169481a6018b13,/images/7bde7de1-889b-4218-b0e1-e2c04f6a7986.png,1200,1600,3,0,647,1271,752,1377
611,False,True,53,23bef4021611b5d3d9169481a6018b13,/images/7bde7de1-889b-4218-b0e1-e2c04f6a7986.png,1200,1600,3,0,1014,892,1130,1010
611,False,True,52,23bef4021611b5d3d9169481a6018b13,/images/7bde7de1-889b-4218-b0e1-e2c04f6a7986.png,1200,1600,3,0,24,1402,115,1503
611,False,True,51,23bef4021611b5d3d9169481a6018b13,/images/7bde7de1-889b-4218-b0e1-e2c04f6a7986.png,1200,1600,3,0,829,1402,952,1527
612,False,True,48,5339d47199aab5802a1174aac92123b6,/images/2aeb7b85-7df9-4a63-8d37-2eecaaa190e7.png,1200,1600,3,1,672,1005,794,1147
612,False,True,47,5339d47199aab5802a1174aac92123b6,/images/2aeb7b85-7df9-4a63-8d37-2eecaaa190e7.png,1200,1600,3,1,1054,178,1168,315
612,False,True,46,5339d47199aab5802a1174aac92123b6,/images/2aeb7b85-7df9-4a63-8d37-2eecaaa190e7.png,1200,1600,3,1,888,430,995,582
612,False,True,45,5339d47199aab5802a1174aac92123b6,/images/2aeb7b85-7df9-4a63-8d37-2eecaaa190e7.png,1200,1600,3,1,56,892,162,1059
612,False,True,65,5339d47199aab5802a1174aac92123b6,/images/2aeb7b85-7df9-4a63-8d37-2eecaaa190e7.png,1200,1600,3,0,678,738,777,834
612,False,True,59,5339d47199aab5802a1174aac92123b6,/images/2aeb7b85-7df9-4a63-8d37-2eecaaa190e7.png,1200,1600,3,0,492,1341,605,1457
612,False,True,60,5339d47199aab5802a1174aac92123b6,/images/2aeb7b85-7df9-4a63-8d37-2eecaaa190e7.png,1200,1600,3,0,541,1365,638,1476
612,False,True,61,5339d47199aab5802a1174aac92123b6,/images/2aeb7b85-7df9-4a63-8d37-2eecaaa190e7.png,1200,1600,3,0,984,325,1078,419
613,False,True,21,7d36cfa07da6c680a653c224cebb896a,/images/f7cced00-9b41-45ec-9fdf-fb9e1a74da90.png,1200,1600,3,1,64,583,192,706
613,False,True,3,7d36cfa07da6c680a653c224cebb896a,/images/f7cced00-9b41-45ec-9fdf-fb9e1a74da90.png,1200,1600,3,1,673,1249,811,1369
613,False,True,4,7d36cfa07da6c680a653c224cebb896a,/images/f7cced00-9b41-45ec-9fdf-fb9e1a74da90.png,1200,1600,3,1,911,1086,1033,1208
613,False,True,17,7d36cfa07da6c680a653c224cebb896a,/images/f7cced00-9b41-45ec-9fdf-fb9e1a74da90.png,1200,1600,3,0,840,641,965,753
613,False,True,18,7d36cfa07da6c680a653c224cebb896a,/images/f7cced00-9b41-45ec-9fdf-fb9e1a74da90.png,1200,1600,3,0,785,1100,910,1223
613,False,True,19,7d36cfa07da6c680a653c224cebb896a,/images/f7cced00-9b41-45ec-9fdf-fb9e1a74da90.png,1200,1600,3,0,757,731,866,848
614,False,True,17,1bb42a0a705436ac440b1f522a360f15,/images/697bdbc0-6e31-4e48-ac74-ba4ab5760d32.png,1200,1600,3,1,785,1156,923,1342
614,False,True,15,1bb42a0a705436ac440b1f522a360f15,/images/697bdbc0-6e31-4e48-ac74-ba4ab5760d32.png,1200,1600,3,0,99,45,212,168
616,False,True,44,bc9acb334a41bfab927b7147ff499897,/images/17ef5841-bd19-4610-ba47-7d321231847b.png,1200,1600,3,1,50,990,198,1175
616,False,True,20,bc9acb334a41bfab927b7147ff499897,/images/17ef5841-bd19-4610-ba47-7d321231847b.png,1200,1600,3,1,982,303,1130,426
616,False,True,33,bc9acb334a41bfab927b7147ff499897,/images/17ef5841-bd19-4610-ba47-7d321231847b.png,1200,1600,3,0,408,751,528,862
616,False,True,32,bc9acb334a41bfab927b7147ff499897,/images/17ef5841-bd19-4610-ba47-7d321231847b.png,1200,1600,3,0,171,160,281,283
617,False,True,2,7373f435787540b1aee76e484b0f9974,/images/fbcb2ef0-3c97-4d7a-8b96-0147c73f3941.png,1200,1600,3,1,383,1242,512,1362
617,False,True,13,7373f435787540b1aee76e484b0f9974,/images/fbcb2ef0-3c97-4d7a-8b96-0147c73f3941.png,1200,1600,3,1,788,332,919,457
617,False,True,21,7373f435787540b1aee76e484b0f9974,/images/fbcb2ef0-3c97-4d7a-8b96-0147c73f3941.png,1200,1600,3,1,620,148,734,253
617,False,True,42,7373f435787540b1aee76e484b0f9974,/images/fbcb2ef0-3c97-4d7a-8b96-0147c73f3941.png,1200,1600,3,0,536,247,649,351
617,False,True,41,7373f435787540b1aee76e484b0f9974,/images/fbcb2ef0-3c97-4d7a-8b96-0147c73f3941.png,1200,1600,3,0,152,346,260,438
617,False,True,40,7373f435787540b1aee76e484b0f9974,/images/fbcb2ef0-3c97-4d7a-8b96-0147c73f3941.png,1200,1600,3,0,633,1346,753,1441
619,False,True,116,4d46e2cd41cf01533cb3b3b1eec8cbf2,/images/5a631871-2fc7-4a68-9c39-f3b9a0bf4a04.png,1200,1600,3,1,900,528,1057,687
619,False,True,115,4d46e2cd41cf01533cb3b3b1eec8cbf2,/images/5a631871-2fc7-4a68-9c39-f3b9a0bf4a04.png,1200,1600,3,1,201,293,329,387
619,False,True,57,4d46e2cd41cf01533cb3b3b1eec8cbf2,/images/5a631871-2fc7-4a68-9c39-f3b9a0bf4a04.png,1200,1600,3,1,101,206,227,331
619,False,True,94,4d46e2cd41cf01533cb3b3b1eec8cbf2,/images/5a631871-2fc7-4a68-9c39-f3b9a0bf4a04.png,1200,1600,3,0,161,372,263,481
619,False,True,90,4d46e2cd41cf01533cb3b3b1eec8cbf2,/images/5a631871-2fc7-4a68-9c39-f3b9a0bf4a04.png,1200,1600,3,0,706,447,814,546
619,False,True,91,4d46e2cd41cf01533cb3b3b1eec8cbf2,/images/5a631871-2fc7-4a68-9c39-f3b9a0bf4a04.png,1200,1600,3,0,688,1425,812,1526
620,False,True,62,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,1,1039,1315,1181,1434
620,False,True,59,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,1,915,994,1026,1112
620,False,True,86,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,1,372,242,490,374
620,False,True,84,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,1,755,787,888,918
620,False,True,83,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,1,60,77,169,223
620,False,True,82,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,1,644,39,809,171
620,False,True,79,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,1,772,894,879,1007
620,False,True,63,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,0,887,745,1013,850
620,False,True,64,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,0,952,1482,1051,1585
620,False,True,65,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,0,824,997,917,1098
620,False,True,67,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,0,312,121,408,248
620,False,True,68,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,0,479,0,593,117
620,False,True,69,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,0,279,281,403,396
620,False,True,70,a503b9f8ac5479647881e94f8830a332,/images/04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1200,1600,3,0,631,255,742,356
621,False,True,51,0e3f9cbfab3c40bdae9680bb8c2812c2,/images/56adbb1e-96a8-40a5-a5a2-243c97ea889b.png,1200,1600,3,1,140,684,272,799
621,False,True,77,0e3f9cbfab3c40bdae9680bb8c2812c2,/images/56adbb1e-96a8-40a5-a5a2-243c97ea889b.png,1200,1600,3,1,133,279,224,370
621,False,True,76,0e3f9cbfab3c40bdae9680bb8c2812c2,/images/56adbb1e-96a8-40a5-a5a2-243c97ea889b.png,1200,1600,3,1,122,795,244,892
621,False,True,66,0e3f9cbfab3c40bdae9680bb8c2812c2,/images/56adbb1e-96a8-40a5-a5a2-243c97ea889b.png,1200,1600,3,1,660,1236,786,1373
621,False,True,56,0e3f9cbfab3c40bdae9680bb8c2812c2,/images/56adbb1e-96a8-40a5-a5a2-243c97ea889b.png,1200,1600,3,0,790,28,928,107
621,False,True,55,0e3f9cbfab3c40bdae9680bb8c2812c2,/images/56adbb1e-96a8-40a5-a5a2-243c97ea889b.png,1200,1600,3,0,944,848,1103,966
621,False,True,50,0e3f9cbfab3c40bdae9680bb8c2812c2,/images/56adbb1e-96a8-40a5-a5a2-243c97ea889b.png,1200,1600,3,0,19,683,146,794
621,False,True,54,0e3f9cbfab3c40bdae9680bb8c2812c2,/images/56adbb1e-96a8-40a5-a5a2-243c97ea889b.png,1200,1600,3,0,794,167,923,297
622,False,True,67,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,1,929,1052,1070,1212
622,False,True,66,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,1,335,1346,487,1441
622,False,True,65,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,1,326,1414,505,1566
622,False,True,64,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,1,147,603,290,707
622,False,True,63,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,1,553,97,705,240
622,False,True,62,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,1,771,39,1011,156
622,False,True,68,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,1,861,897,1070,1024
622,False,True,30,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,1,596,437,734,575
622,False,True,56,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,0,962,1332,1079,1446
622,False,True,55,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,0,132,54,228,156
622,False,True,54,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,0,499,184,617,276
622,False,True,53,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,0,218,1171,341,1294
622,False,True,52,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,0,447,1142,553,1256
622,False,True,50,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,0,594,1161,732,1274
622,False,True,49,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,0,511,1074,635,1194
622,False,True,45,b683c6fde517e2a7bc9d87b539f43a12,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,1200,1600,3,0,14,1133,132,1250
623,False,True,41,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,1,300,873,473,1016
623,False,True,42,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,1,860,952,990,1108
623,False,True,40,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,1,464,1213,655,1362
623,False,True,39,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,1,310,453,426,623
623,False,True,38,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,1,190,408,359,569
623,False,True,37,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,1,340,47,475,165
623,False,True,6,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,1,478,146,613,273
623,False,True,25,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,1,600,535,747,652
623,False,True,49,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,0,787,952,873,1061
623,False,True,48,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,0,755,1277,885,1378
623,False,True,47,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,0,725,1309,821,1435
623,False,True,46,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,0,625,1326,759,1423
623,False,True,45,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,0,1031,879,1131,973
623,False,True,44,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,0,922,1072,1031,1161
623,False,True,51,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,0,77,1253,192,1346
623,False,True,43,db72c8b7ec1d81dfcedd2ce2a845bacc,/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png,1200,1600,3,0,770,64,854,167
624,False,True,24,5a2b5be79c112c3fa10660700cc518d6,/images/71cf2467-77d3-4fac-ac6e-1d8767717c34.png,1200,1600,3,1,576,650,743,757
624,False,True,15,5a2b5be79c112c3fa10660700cc518d6,/images/71cf2467-77d3-4fac-ac6e-1d8767717c34.png,1200,1600,3,0,148,902,277,1035
626,False,True,26,b94aa2d697ee043764b64e14683bad00,/images/8a4aadac-cf5c-4a79-b875-271b3fbfd230.png,1200,1600,3,1,314,770,434,927
626,False,True,27,b94aa2d697ee043764b64e14683bad00,/images/8a4aadac-cf5c-4a79-b875-271b3fbfd230.png,1200,1600,3,1,447,159,580,300
626,False,True,28,b94aa2d697ee043764b64e14683bad00,/images/8a4aadac-cf5c-4a79-b875-271b3fbfd230.png,1200,1600,3,0,265,1239,382,1346
626,False,True,17,b94aa2d697ee043764b64e14683bad00,/images/8a4aadac-cf5c-4a79-b875-271b3fbfd230.png,1200,1600,3,0,318,1184,402,1273
627,False,True,3,0e8d180e20452feaff7b79927dd2d927,/images/6fd30823-3b77-40c9-ba5d-e1eda9660674.png,1200,1600,3,1,275,1044,396,1188
627,False,True,2,0e8d180e20452feaff7b79927dd2d927,/images/6fd30823-3b77-40c9-ba5d-e1eda9660674.png,1200,1600,3,1,642,871,788,1021
627,False,True,48,0e8d180e20452feaff7b79927dd2d927,/images/6fd30823-3b77-40c9-ba5d-e1eda9660674.png,1200,1600,3,0,279,979,400,1090
627,False,True,53,0e8d180e20452feaff7b79927dd2d927,/images/6fd30823-3b77-40c9-ba5d-e1eda9660674.png,1200,1600,3,0,148,1327,279,1446
628,False,True,48,1c377ae7b1ce7c78255137e6e5979b5c,/images/b34e65f6-c32e-42f1-a437-4a037c75a231.png,1200,1600,3,1,7,778,135,897
628,False,True,39,1c377ae7b1ce7c78255137e6e5979b5c,/images/b34e65f6-c32e-42f1-a437-4a037c75a231.png,1200,1600,3,0,273,1185,372,1271
629,False,True,63,9bb291e7007880aa2bbcb47c9070b780,/images/ef1a9020-5e45-450d-a237-165114308592.png,1200,1600,3,1,560,1269,748,1403
629,False,True,44,9bb291e7007880aa2bbcb47c9070b780,/images/ef1a9020-5e45-450d-a237-165114308592.png,1200,1600,3,0,982,130,1087,242
