Exame,InstanciaExame,Teste,Treino,ImageCheckSum,ImagePathName,ImageShapeR,ImageShapeC,ImageShapeChannels,ObjectsBoundingBoxMinimumR,ObjectsBoundingBoxMinimumC,ObjectsBoundingBoxMaximumR,ObjectsBoundingBoxMaximumC,ObjectsCategory
206,2,0,1,920045b03307f043222db5818a83dee5,/images/716273ea-19c4-49af-8604-df587b295eca.png,1200,1600,3,160,1292,263,1411,red blood cell
206,3,0,1,920045b03307f043222db5818a83dee5,/images/716273ea-19c4-49af-8604-df587b295eca.png,1200,1600,3,927,933,1040,1061,red blood cell
207,1,0,1,1b363bba7eb87fe9a51de63f18c4b8bf,/images/75579b27-8191-4044-859b-268be969c42b.png,1200,1600,3,29,58,144,175,red blood cell
209,1,0,1,f675cef80c5dafb9ab5c87d0570904ba,/images/eb6e8684-b84e-483d-b835-f59286d2516b.png,1200,1600,3,87,1138,200,1254,red blood cell
210,1,0,1,bad73062037356234259c8bd9c393769,/images/75c243e2-610d-4d5a-bc5a-4c53d99d9ae9.png,1200,1600,3,318,403,435,537,red blood cell
211,1,0,1,5b59db6e92d4c98821d9b95b7e631d7c,/images/afa470d9-c74c-41cd-b4dc-7bf93fde8263.png,1200,1600,3,563,1344,673,1456,red blood cell
212,1,0,1,bc5f865db1e400ec739356c2f2a219fb,/images/d3dcdf92-9328-4796-adf4-918646877ba1.png,1200,1600,3,383,559,481,650,red blood cell
213,1,0,1,219d5420da369b46a62b67fd560ad985,/images/21a50e4c-b750-46b5-801f-5429ede7dea9.png,1200,1600,3,905,1307,1030,1435,red blood cell
214,1,0,1,ca52ee4c9e9acdd8ccc2bbf0eafcb454,/images/143f5959-5b6d-4f95-bcee-9e110450fc22.png,1200,1600,3,639,1156,748,1281,red blood cell
215,1,0,1,f04eb9a56daad84ad7f5061b5183e79f,/images/a30da226-b452-408a-a556-bfae4d521464.png,1200,1600,3,1004,540,1126,664,red blood cell
215,2,0,1,f04eb9a56daad84ad7f5061b5183e79f,/images/a30da226-b452-408a-a556-bfae4d521464.png,1200,1600,3,159,27,259,133,red blood cell
215,3,0,1,f04eb9a56daad84ad7f5061b5183e79f,/images/a30da226-b452-408a-a556-bfae4d521464.png,1200,1600,3,1064,947,1169,1048,red blood cell
215,4,0,1,f04eb9a56daad84ad7f5061b5183e79f,/images/a30da226-b452-408a-a556-bfae4d521464.png,1200,1600,3,485,1073,593,1179,red blood cell
215,5,0,1,f04eb9a56daad84ad7f5061b5183e79f,/images/a30da226-b452-408a-a556-bfae4d521464.png,1200,1600,3,13,28,137,152,red blood cell
216,1,0,1,be1b6e949aa04ff0ce6b01cc9d56bdc4,/images/e0e6b676-c39c-4542-8adf-de257a8e92e2.png,1200,1600,3,470,1146,578,1276,red blood cell
217,1,0,1,eb68593a4bfaf89d179ea6342daff13c,/images/97eff653-3908-4e66-931f-eab36bc336c8.png,1200,1600,3,770,405,871,522,red blood cell
218,1,0,1,02ee4fc0c6c4a3b316782d3496045be8,/images/72732579-a812-4496-b2dd-ea1556924337.png,1200,1600,3,514,1185,645,1316,red blood cell
218,2,0,1,02ee4fc0c6c4a3b316782d3496045be8,/images/72732579-a812-4496-b2dd-ea1556924337.png,1200,1600,3,191,1447,293,1551,red blood cell
218,3,0,1,02ee4fc0c6c4a3b316782d3496045be8,/images/72732579-a812-4496-b2dd-ea1556924337.png,1200,1600,3,392,1012,488,1106,red blood cell
218,4,0,1,02ee4fc0c6c4a3b316782d3496045be8,/images/72732579-a812-4496-b2dd-ea1556924337.png,1200,1600,3,297,985,398,1103,red blood cell
218,5,0,1,02ee4fc0c6c4a3b316782d3496045be8,/images/72732579-a812-4496-b2dd-ea1556924337.png,1200,1600,3,446,904,568,1025,red blood cell
218,6,0,1,02ee4fc0c6c4a3b316782d3496045be8,/images/72732579-a812-4496-b2dd-ea1556924337.png,1200,1600,3,838,535,969,647,red blood cell
218,7,0,1,02ee4fc0c6c4a3b316782d3496045be8,/images/72732579-a812-4496-b2dd-ea1556924337.png,1200,1600,3,840,1413,959,1543,red blood cell
218,8,0,1,02ee4fc0c6c4a3b316782d3496045be8,/images/72732579-a812-4496-b2dd-ea1556924337.png,1200,1600,3,23,1393,141,1513,red blood cell
218,9,0,1,02ee4fc0c6c4a3b316782d3496045be8,/images/72732579-a812-4496-b2dd-ea1556924337.png,1200,1600,3,331,1122,433,1230,red blood cell
218,10,0,1,02ee4fc0c6c4a3b316782d3496045be8,/images/72732579-a812-4496-b2dd-ea1556924337.png,1200,1600,3,244,1108,332,1213,red blood cell
218,11,0,1,02ee4fc0c6c4a3b316782d3496045be8,/images/72732579-a812-4496-b2dd-ea1556924337.png,1200,1600,3,786,1290,920,1417,red blood cell
219,1,0,1,60b8d8960d8c2e292148da597fb39389,/images/c147584d-4c61-412a-bdaf-b02b22c18708.png,1200,1600,3,838,1480,949,1595,red blood cell
219,2,0,1,60b8d8960d8c2e292148da597fb39389,/images/c147584d-4c61-412a-bdaf-b02b22c18708.png,1200,1600,3,1009,1376,1122,1506,red blood cell
219,3,0,1,60b8d8960d8c2e292148da597fb39389,/images/c147584d-4c61-412a-bdaf-b02b22c18708.png,1200,1600,3,1038,941,1155,1059,red blood cell
221,1,0,1,b931432d53af7e54bd6d0fc20a6a88dd,/images/27cdd837-e40f-491e-8adb-61e493189832.png,1200,1600,3,137,870,259,983,red blood cell
221,2,0,1,b931432d53af7e54bd6d0fc20a6a88dd,/images/27cdd837-e40f-491e-8adb-61e493189832.png,1200,1600,3,208,1122,322,1246,red blood cell
222,1,0,1,96e09773451acffffc0107aa20de97e5,/images/effd6334-516f-4d48-9f3c-5272a99780fb.png,1200,1600,3,896,98,1006,223,red blood cell
223,1,0,1,119d1cc1fab7aa2726ec9e8307b809e9,/images/f4a27dfd-4c52-459f-96b5-ee6b452a3395.png,1200,1600,3,650,953,779,1089,red blood cell
225,1,0,1,b17a8a2b3c52a738af70b8f44e102c25,/images/f06ba705-5509-479b-8067-127ffb37c5b6.png,1200,1600,3,544,529,648,642,red blood cell
226,1,0,1,777e34cf99b02e5044668f18b01c4f67,/images/1ecb0405-a6e9-4485-819e-2fbbf2b718aa.png,1200,1600,3,987,964,1112,1085,red blood cell
226,2,0,1,777e34cf99b02e5044668f18b01c4f67,/images/1ecb0405-a6e9-4485-819e-2fbbf2b718aa.png,1200,1600,3,192,1006,306,1120,red blood cell
226,3,0,1,777e34cf99b02e5044668f18b01c4f67,/images/1ecb0405-a6e9-4485-819e-2fbbf2b718aa.png,1200,1600,3,916,1066,1029,1187,red blood cell
226,4,0,1,777e34cf99b02e5044668f18b01c4f67,/images/1ecb0405-a6e9-4485-819e-2fbbf2b718aa.png,1200,1600,3,856,399,988,517,red blood cell
227,1,0,1,d76bb55b283f579d7c0d450bd9ab3ed9,/images/640c4a52-3742-4f57-aee3-9e3dc0887622.png,1200,1600,3,927,72,1027,170,red blood cell
227,2,0,1,d76bb55b283f579d7c0d450bd9ab3ed9,/images/640c4a52-3742-4f57-aee3-9e3dc0887622.png,1200,1600,3,262,1081,375,1195,red blood cell
229,1,0,1,3657cb85a04473e77ada90f45e7bc847,/images/672e4ecf-a56b-462e-b83b-76f4efaa6634.png,1200,1600,3,228,401,341,526,red blood cell
229,2,0,1,3657cb85a04473e77ada90f45e7bc847,/images/672e4ecf-a56b-462e-b83b-76f4efaa6634.png,1200,1600,3,272,116,373,232,red blood cell
229,3,0,1,3657cb85a04473e77ada90f45e7bc847,/images/672e4ecf-a56b-462e-b83b-76f4efaa6634.png,1200,1600,3,785,327,886,426,red blood cell
229,4,0,1,3657cb85a04473e77ada90f45e7bc847,/images/672e4ecf-a56b-462e-b83b-76f4efaa6634.png,1200,1600,3,933,1178,1050,1298,red blood cell
230,1,0,1,232ed6e1e80922e09be8b09692f3b318,/images/e36cb882-c6d0-4467-812e-d18c169a9a47.png,1200,1600,3,1015,339,1126,456,red blood cell
231,1,0,1,499686667d539a7b3973672e51f9ff0e,/images/b21f6c6e-4b45-407a-b4c7-034a115f3ee4.png,1200,1600,3,64,142,179,250,red blood cell
231,2,0,1,499686667d539a7b3973672e51f9ff0e,/images/b21f6c6e-4b45-407a-b4c7-034a115f3ee4.png,1200,1600,3,829,276,927,384,red blood cell
231,3,0,1,499686667d539a7b3973672e51f9ff0e,/images/b21f6c6e-4b45-407a-b4c7-034a115f3ee4.png,1200,1600,3,742,1245,851,1376,red blood cell
232,1,0,1,7eafb0025ea17cf7c34f4e06c47ff9ef,/images/a9feccda-18f2-405e-9aa1-409fa1f49fe4.png,1200,1600,3,208,254,315,355,red blood cell
232,2,0,1,7eafb0025ea17cf7c34f4e06c47ff9ef,/images/a9feccda-18f2-405e-9aa1-409fa1f49fe4.png,1200,1600,3,216,950,311,1036,red blood cell
232,3,0,1,7eafb0025ea17cf7c34f4e06c47ff9ef,/images/a9feccda-18f2-405e-9aa1-409fa1f49fe4.png,1200,1600,3,576,374,685,463,red blood cell
233,1,0,1,6fbe46698c5959ddce2f244609d6c53f,/images/c776eb78-3323-4571-b39f-7ffc73ae63ce.png,1200,1600,3,900,958,1003,1061,red blood cell
234,1,0,1,e573c661506f02b07dc3d8121e1d3a3a,/images/8be185e7-2a1a-441c-a5c7-b50a9eb926cb.png,1200,1600,3,286,1189,388,1299,red blood cell
234,2,0,1,e573c661506f02b07dc3d8121e1d3a3a,/images/8be185e7-2a1a-441c-a5c7-b50a9eb926cb.png,1200,1600,3,746,1173,850,1280,red blood cell
235,1,0,1,2d1be1485957c68005f1d012ed6e015b,/images/64a678d4-9048-4491-90c7-1924f38be19a.png,1200,1600,3,155,1203,280,1322,red blood cell
236,1,0,1,ae2b4e7b121ade97a4c402740e0a4c51,/images/56551792-4aa1-4301-9f8f-8bfebcd20050.png,1200,1600,3,622,335,738,456,red blood cell
236,2,0,1,ae2b4e7b121ade97a4c402740e0a4c51,/images/56551792-4aa1-4301-9f8f-8bfebcd20050.png,1200,1600,3,189,1276,308,1401,red blood cell
236,3,0,1,ae2b4e7b121ade97a4c402740e0a4c51,/images/56551792-4aa1-4301-9f8f-8bfebcd20050.png,1200,1600,3,428,336,543,445,red blood cell
237,1,0,1,c26c613858603bd5ed2735e3cd149192,/images/89f10192-d3dd-4996-a571-4c851dbdc983.png,1200,1600,3,989,109,1110,228,red blood cell
238,1,0,1,2247e10eaa1dc87f1f65607794cfb5fd,/images/76dbce7f-dc3e-4a29-b1fe-ab9dce583080.png,1200,1600,3,337,957,458,1074,red blood cell
240,1,0,1,c1e41c8e7567f84565e82fd8e8941ead,/images/071901eb-4c3f-404b-a747-3d0b9d0a5158.png,1200,1600,3,592,826,729,950,red blood cell
240,2,0,1,c1e41c8e7567f84565e82fd8e8941ead,/images/071901eb-4c3f-404b-a747-3d0b9d0a5158.png,1200,1600,3,448,619,554,715,red blood cell
240,3,0,1,c1e41c8e7567f84565e82fd8e8941ead,/images/071901eb-4c3f-404b-a747-3d0b9d0a5158.png,1200,1600,3,212,365,319,475,red blood cell
240,4,0,1,c1e41c8e7567f84565e82fd8e8941ead,/images/071901eb-4c3f-404b-a747-3d0b9d0a5158.png,1200,1600,3,288,599,392,712,red blood cell
240,5,0,1,c1e41c8e7567f84565e82fd8e8941ead,/images/071901eb-4c3f-404b-a747-3d0b9d0a5158.png,1200,1600,3,631,106,757,229,red blood cell
240,6,0,1,c1e41c8e7567f84565e82fd8e8941ead,/images/071901eb-4c3f-404b-a747-3d0b9d0a5158.png,1200,1600,3,819,1435,938,1558,red blood cell
241,1,0,1,0d7b44fdb6edd1cd8147864d81bae2a6,/images/21cc498b-8cb2-42ed-8f80-bfa27b86ef11.png,1200,1600,3,830,1366,943,1489,red blood cell
242,1,0,1,4a729027a695cbbd9596ec867cc48b0d,/images/9f959520-e15e-45c2-bc29-ef3c19154d1c.png,1200,1600,3,88,1491,178,1581,red blood cell
242,2,0,1,4a729027a695cbbd9596ec867cc48b0d,/images/9f959520-e15e-45c2-bc29-ef3c19154d1c.png,1200,1600,3,158,1211,269,1298,red blood cell
242,3,0,1,4a729027a695cbbd9596ec867cc48b0d,/images/9f959520-e15e-45c2-bc29-ef3c19154d1c.png,1200,1600,3,259,699,362,802,red blood cell
242,4,0,1,4a729027a695cbbd9596ec867cc48b0d,/images/9f959520-e15e-45c2-bc29-ef3c19154d1c.png,1200,1600,3,266,1348,359,1437,red blood cell
242,5,0,1,4a729027a695cbbd9596ec867cc48b0d,/images/9f959520-e15e-45c2-bc29-ef3c19154d1c.png,1200,1600,3,47,1137,152,1238,red blood cell
243,1,0,1,71dde5cf6e419d2f6918db7516c0f07d,/images/187f92b2-71ed-484a-9bd3-599ca0d2636f.png,1200,1600,3,671,1461,774,1570,red blood cell
244,1,0,1,e0a0756358b5171af0d83c71319575b9,/images/e726dac6-f962-449c-acff-4dd56847b685.png,1200,1600,3,1009,118,1110,223,red blood cell
244,2,0,1,e0a0756358b5171af0d83c71319575b9,/images/e726dac6-f962-449c-acff-4dd56847b685.png,1200,1600,3,433,1025,532,1131,red blood cell
244,3,0,1,e0a0756358b5171af0d83c71319575b9,/images/e726dac6-f962-449c-acff-4dd56847b685.png,1200,1600,3,161,1091,257,1197,red blood cell
244,4,0,1,e0a0756358b5171af0d83c71319575b9,/images/e726dac6-f962-449c-acff-4dd56847b685.png,1200,1600,3,348,905,450,1005,red blood cell
244,5,0,1,e0a0756358b5171af0d83c71319575b9,/images/e726dac6-f962-449c-acff-4dd56847b685.png,1200,1600,3,32,951,143,1069,red blood cell
246,1,0,1,4f26d67a3a3b8810b6b537401925d4ad,/images/98c25ffe-c329-420a-bc22-b082f565eac9.png,1200,1600,3,1021,1269,1153,1387,red blood cell
247,1,0,1,96bb2bfcc161690790bda43b1c376f8b,/images/9af4b8ae-c912-41fd-b4c0-34864c75360f.png,1200,1600,3,556,1340,643,1438,red blood cell
247,2,0,1,96bb2bfcc161690790bda43b1c376f8b,/images/9af4b8ae-c912-41fd-b4c0-34864c75360f.png,1200,1600,3,210,1305,306,1412,red blood cell
250,1,0,1,9ae6bb420f8cec2b74b0d2b4d2c517a2,/images/6bb4892c-27a9-4642-aba1-4b73f38f757c.png,1200,1600,3,1051,624,1160,733,red blood cell
252,1,0,1,225866504cbbd4655a6e98307beb0b48,/images/9a1cd456-310c-47b6-a1f8-0fbd8e33d1fd.png,1200,1600,3,516,1087,638,1216,red blood cell
253,1,0,1,f6036f4e881b38639d0c900e3686126a,/images/ae779806-6d01-4dc6-89df-294c368db6bc.png,1200,1600,3,623,751,740,857,red blood cell
254,1,0,1,21b7333945ed8e86a7534208254d689d,/images/e234ce8b-4ec4-4d93-9068-d7854d77ddf4.png,1200,1600,3,41,718,167,847,red blood cell
254,2,0,1,21b7333945ed8e86a7534208254d689d,/images/e234ce8b-4ec4-4d93-9068-d7854d77ddf4.png,1200,1600,3,45,1253,168,1376,red blood cell
255,1,0,1,1ce52fde0296ca5e4173ad8c219aa60f,/images/dfc026a9-079f-4f45-8666-e0ccba5bb437.png,1200,1600,3,645,592,748,696,red blood cell
256,1,0,1,bdb275d0e188e15859d18ea6adc6bce5,/images/a6aa3b72-2970-4c78-b655-ea8dfe6e018c.png,1200,1600,3,516,783,626,901,red blood cell
256,2,0,1,bdb275d0e188e15859d18ea6adc6bce5,/images/a6aa3b72-2970-4c78-b655-ea8dfe6e018c.png,1200,1600,3,310,517,409,603,red blood cell
256,3,0,1,bdb275d0e188e15859d18ea6adc6bce5,/images/a6aa3b72-2970-4c78-b655-ea8dfe6e018c.png,1200,1600,3,315,1291,419,1409,red blood cell
258,1,0,1,69c6b47f007b7e0a87109cc091085f44,/images/92e4fd7b-79ef-49c2-a52b-9ef13dd720ef.png,1200,1600,3,15,245,121,355,red blood cell
259,1,0,1,188630c5f8d7271a852c8f2c97ca61c5,/images/29dc8176-dfe1-40e0-8247-2dc3c530057e.png,1200,1600,3,526,1467,649,1592,red blood cell
260,1,0,1,191d2c681d3c932b2ebaa0f5ad94a1ed,/images/ae17a099-18b5-4a42-a901-850ea056423e.png,1200,1600,3,93,875,201,979,red blood cell
260,2,0,1,191d2c681d3c932b2ebaa0f5ad94a1ed,/images/ae17a099-18b5-4a42-a901-850ea056423e.png,1200,1600,3,253,448,352,547,red blood cell
260,3,0,1,191d2c681d3c932b2ebaa0f5ad94a1ed,/images/ae17a099-18b5-4a42-a901-850ea056423e.png,1200,1600,3,371,1409,471,1519,red blood cell
261,1,0,1,b77dbcb88c2f7f3f42a907a22fcd109c,/images/91827f1a-9b04-4ef0-972c-12e90e60c516.png,1200,1600,3,956,869,1080,988,red blood cell
262,1,0,1,7dd3bce057a24560480a3968bd586b14,/images/29539cb0-1c52-46b2-9302-552f8349dc71.png,1200,1600,3,761,318,872,425,red blood cell
262,2,0,1,7dd3bce057a24560480a3968bd586b14,/images/29539cb0-1c52-46b2-9302-552f8349dc71.png,1200,1600,3,462,1205,566,1319,red blood cell
262,3,0,1,7dd3bce057a24560480a3968bd586b14,/images/29539cb0-1c52-46b2-9302-552f8349dc71.png,1200,1600,3,1008,378,1136,514,red blood cell
262,4,0,1,7dd3bce057a24560480a3968bd586b14,/images/29539cb0-1c52-46b2-9302-552f8349dc71.png,1200,1600,3,544,459,649,561,red blood cell
262,5,0,1,7dd3bce057a24560480a3968bd586b14,/images/29539cb0-1c52-46b2-9302-552f8349dc71.png,1200,1600,3,652,578,768,702,red blood cell
262,6,0,1,7dd3bce057a24560480a3968bd586b14,/images/29539cb0-1c52-46b2-9302-552f8349dc71.png,1200,1600,3,640,389,765,515,red blood cell
263,1,0,1,4f264af026b05e2e81ab654d81944f83,/images/04628a94-b674-469b-aff6-b476b70df87d.png,1200,1600,3,699,1392,813,1507,red blood cell
264,1,0,1,9259cf4902740405af25a677b21856f6,/images/ef815e3a-02a6-4cf8-9262-45bc74c50b00.png,1200,1600,3,88,970,187,1074,red blood cell
264,2,0,1,9259cf4902740405af25a677b21856f6,/images/ef815e3a-02a6-4cf8-9262-45bc74c50b00.png,1200,1600,3,577,1408,696,1528,red blood cell
264,3,0,1,9259cf4902740405af25a677b21856f6,/images/ef815e3a-02a6-4cf8-9262-45bc74c50b00.png,1200,1600,3,642,1122,762,1240,red blood cell
265,1,0,1,5e88e5b25bbc2d1b67108ebabb6a800d,/images/21c2a8aa-407c-4569-8212-96fcafa84138.png,1200,1600,3,735,1066,852,1200,red blood cell
265,2,0,1,5e88e5b25bbc2d1b67108ebabb6a800d,/images/21c2a8aa-407c-4569-8212-96fcafa84138.png,1200,1600,3,62,1217,190,1343,red blood cell
265,3,0,1,5e88e5b25bbc2d1b67108ebabb6a800d,/images/21c2a8aa-407c-4569-8212-96fcafa84138.png,1200,1600,3,174,1062,305,1188,red blood cell
266,1,0,1,f99aa2084c006e376ab97fcbfba61b51,/images/d3ed519e-2152-4e30-838d-a3ea23be512f.png,1200,1600,3,186,71,294,167,red blood cell
267,1,0,1,13d1e9d3b313e55bd6229a5cd78ceff5,/images/6e7ed596-1b76-4998-8147-a846d53d91c5.png,1200,1600,3,736,360,853,479,red blood cell
268,1,0,1,39c7cd20e5ea2045c6057aae14f2fe13,/images/261562a8-ffd8-4e0e-919b-22e267000b74.png,1200,1600,3,1037,242,1142,350,red blood cell
269,1,0,1,696cadcabc077e4e9b2d43512895cd59,/images/e3a4b3e7-9500-4b6c-a402-b6d3f45e714b.png,1200,1600,3,158,60,281,173,red blood cell
269,2,0,1,696cadcabc077e4e9b2d43512895cd59,/images/e3a4b3e7-9500-4b6c-a402-b6d3f45e714b.png,1200,1600,3,188,233,298,360,red blood cell
272,1,0,1,af9744eff42990373d242bcaaf828a5f,/images/239f17eb-a2e2-47e9-82e3-fa0d9a70fb9f.png,1200,1600,3,871,179,973,311,red blood cell
272,2,0,1,af9744eff42990373d242bcaaf828a5f,/images/239f17eb-a2e2-47e9-82e3-fa0d9a70fb9f.png,1200,1600,3,531,318,644,440,red blood cell
273,1,0,1,0692bf30d21106913b6458aaaf85b8ad,/images/d997337e-e4a8-4ef0-b8ba-975e6c43b62c.png,1200,1600,3,336,833,449,962,red blood cell
273,2,0,1,0692bf30d21106913b6458aaaf85b8ad,/images/d997337e-e4a8-4ef0-b8ba-975e6c43b62c.png,1200,1600,3,764,142,886,278,red blood cell
274,1,0,1,a0052a9123623188dd58c7969d53e570,/images/53afd70c-08a7-4b9a-b137-7003b2ecbeab.png,1200,1600,3,1005,108,1115,239,red blood cell
274,2,0,1,a0052a9123623188dd58c7969d53e570,/images/53afd70c-08a7-4b9a-b137-7003b2ecbeab.png,1200,1600,3,445,228,577,358,red blood cell
275,1,0,1,1a8c1a4d03e70b6381f6d5d4f9ec04e0,/images/3859deaf-6ae1-49a3-9051-898d0f0d7de6.png,1200,1600,3,988,905,1090,1002,red blood cell
276,1,0,1,e488b18f936e20b658d4445447d21140,/images/b4261fa5-876d-48ea-b6da-ec7ca5b48fe2.png,1200,1600,3,132,820,259,945,red blood cell
276,2,0,1,e488b18f936e20b658d4445447d21140,/images/b4261fa5-876d-48ea-b6da-ec7ca5b48fe2.png,1200,1600,3,969,192,1094,310,red blood cell
277,1,0,1,920e681e1fb4c6f639d308c6b146deb4,/images/b9ccf7ca-953f-4832-9575-5e70b2a8c224.png,1200,1600,3,817,403,919,503,red blood cell
277,2,0,1,920e681e1fb4c6f639d308c6b146deb4,/images/b9ccf7ca-953f-4832-9575-5e70b2a8c224.png,1200,1600,3,395,546,492,642,red blood cell
278,1,0,1,ed050561b97071d40f0a1eb3737916e4,/images/26799d2b-a289-4eff-9218-0aad77e05e41.png,1200,1600,3,531,21,635,149,red blood cell
279,1,0,1,a503e9b45620800034f3226fe6022662,/images/d1617cf7-eb56-42ee-85af-66c4748753c0.png,1200,1600,3,1083,538,1199,667,red blood cell
280,1,0,1,2465b11f3dfe5f802e564edd72df078b,/images/09ecf7be-28e2-4531-b9e2-07e01c44097d.png,1200,1600,3,818,450,916,547,red blood cell
281,1,0,1,16e4ff5d89ab70801490aff9504bd2c2,/images/e3ea07d7-884a-412e-874a-40fd6b856736.png,1200,1600,3,859,204,967,329,red blood cell
282,1,0,1,322f4f23ab5c5c02a0ff4f991a172015,/images/f91670db-be74-474c-bd72-68120aed4756.png,1200,1600,3,486,574,585,672,red blood cell
282,2,0,1,322f4f23ab5c5c02a0ff4f991a172015,/images/f91670db-be74-474c-bd72-68120aed4756.png,1200,1600,3,868,1473,959,1585,red blood cell
283,1,0,1,aa732d6140812cdb62112333a3fde5c4,/images/affa429c-0315-4c18-a002-13bb3ecab259.png,1200,1600,3,465,296,578,409,red blood cell
286,1,0,1,3048073aa957451325d59d7949815159,/images/20d4f65e-6c63-433a-935c-d568d577967b.png,1200,1600,3,584,1195,689,1294,red blood cell
287,1,0,1,4c7967b77b99ee6ef69be9908eb5264d,/images/fac4b0e2-6b52-4c0e-b762-4fa65d552856.png,1200,1600,3,1019,377,1106,481,red blood cell
287,2,0,1,4c7967b77b99ee6ef69be9908eb5264d,/images/fac4b0e2-6b52-4c0e-b762-4fa65d552856.png,1200,1600,3,238,544,338,647,red blood cell
288,1,0,1,55094604a653a198d2098460cfb41d79,/images/2a02cec2-a09b-483a-ad38-14359a763fa4.png,1200,1600,3,1039,796,1144,896,red blood cell
288,2,0,1,55094604a653a198d2098460cfb41d79,/images/2a02cec2-a09b-483a-ad38-14359a763fa4.png,1200,1600,3,502,587,619,717,red blood cell
288,4,0,1,55094604a653a198d2098460cfb41d79,/images/2a02cec2-a09b-483a-ad38-14359a763fa4.png,1200,1600,3,190,1343,311,1454,red blood cell
288,5,0,1,55094604a653a198d2098460cfb41d79,/images/2a02cec2-a09b-483a-ad38-14359a763fa4.png,1200,1600,3,797,290,918,413,red blood cell
288,6,0,1,55094604a653a198d2098460cfb41d79,/images/2a02cec2-a09b-483a-ad38-14359a763fa4.png,1200,1600,3,192,766,287,873,red blood cell
288,7,0,1,55094604a653a198d2098460cfb41d79,/images/2a02cec2-a09b-483a-ad38-14359a763fa4.png,1200,1600,3,194,596,310,699,red blood cell
288,8,0,1,55094604a653a198d2098460cfb41d79,/images/2a02cec2-a09b-483a-ad38-14359a763fa4.png,1200,1600,3,439,171,569,295,red blood cell
288,9,0,1,55094604a653a198d2098460cfb41d79,/images/2a02cec2-a09b-483a-ad38-14359a763fa4.png,1200,1600,3,613,1118,742,1247,red blood cell
289,1,0,1,e5cad0068b43a51e96bde4a7624bc50a,/images/b78b88f0-154a-4b54-8aaf-85d37a42a0f9.png,1200,1600,3,195,1204,322,1336,red blood cell
289,2,0,1,e5cad0068b43a51e96bde4a7624bc50a,/images/b78b88f0-154a-4b54-8aaf-85d37a42a0f9.png,1200,1600,3,75,1220,194,1325,red blood cell
290,1,0,1,73dd67afc8dd3dbf4134b206697ea7fd,/images/1380f9b4-bf54-4492-90c3-743c7aa8898b.png,1200,1600,3,255,1071,364,1171,red blood cell
291,1,0,1,7705f8f0cbd5690e4563ad1cfa1c2d01,/images/c442e2d6-aaf9-417a-9905-4737a1115f33.png,1200,1600,3,480,371,603,504,red blood cell
291,2,0,1,7705f8f0cbd5690e4563ad1cfa1c2d01,/images/c442e2d6-aaf9-417a-9905-4737a1115f33.png,1200,1600,3,110,124,222,239,red blood cell
292,1,0,1,7f28c1199b3ac3b60d56068f2580cac7,/images/85a4d82e-cfb7-4983-b272-626c9e8c7583.png,1200,1600,3,159,991,268,1102,red blood cell
292,2,0,1,7f28c1199b3ac3b60d56068f2580cac7,/images/85a4d82e-cfb7-4983-b272-626c9e8c7583.png,1200,1600,3,598,541,715,657,red blood cell
293,1,0,1,1d044c9682882af534d043132559240a,/images/98175327-da9e-4e0c-8912-ee68490a4672.png,1200,1600,3,877,1344,981,1441,red blood cell
294,1,0,1,e626b24a0fbbe5e3cdd89a7163c0a624,/images/6303f964-98ef-47c6-bb2d-283aa393f918.png,1200,1600,3,666,1013,770,1120,red blood cell
295,1,0,1,85af12056abcd7b4b45ad1a54b00d6af,/images/2f6224be-50d0-4e85-94ef-88315df561b6.png,1200,1600,3,1048,447,1174,556,red blood cell
295,2,0,1,85af12056abcd7b4b45ad1a54b00d6af,/images/2f6224be-50d0-4e85-94ef-88315df561b6.png,1200,1600,3,502,443,612,560,red blood cell
295,3,0,1,85af12056abcd7b4b45ad1a54b00d6af,/images/2f6224be-50d0-4e85-94ef-88315df561b6.png,1200,1600,3,952,1090,1063,1212,red blood cell
295,4,0,1,85af12056abcd7b4b45ad1a54b00d6af,/images/2f6224be-50d0-4e85-94ef-88315df561b6.png,1200,1600,3,520,299,613,402,red blood cell
295,5,0,1,85af12056abcd7b4b45ad1a54b00d6af,/images/2f6224be-50d0-4e85-94ef-88315df561b6.png,1200,1600,3,393,186,495,293,red blood cell
295,6,0,1,85af12056abcd7b4b45ad1a54b00d6af,/images/2f6224be-50d0-4e85-94ef-88315df561b6.png,1200,1600,3,153,378,264,482,red blood cell
295,7,0,1,85af12056abcd7b4b45ad1a54b00d6af,/images/2f6224be-50d0-4e85-94ef-88315df561b6.png,1200,1600,3,1049,1349,1159,1471,red blood cell
297,1,0,1,98fd3fb9beec96c297725972b969c358,/images/dca685a8-a609-45d8-93d7-da1e4165b9bd.png,1200,1600,3,1051,124,1172,251,red blood cell
297,2,0,1,98fd3fb9beec96c297725972b969c358,/images/dca685a8-a609-45d8-93d7-da1e4165b9bd.png,1200,1600,3,610,522,728,654,red blood cell
299,1,0,1,6a759217dc3af180400ff039fedb870f,/images/834a30bb-26bf-4e60-9ea1-3250b926892e.png,1200,1600,3,754,1431,867,1552,red blood cell
301,1,0,1,5f4ce85051db069ae075e690ceff23c9,/images/37e072a6-000d-4773-8d9f-d66b60ace668.png,1200,1600,3,80,1231,184,1336,red blood cell
